monto_transaccion,tiempo_respuesta_ms,intentos_previos,es_fraude
56880.956465961666,172.8267701482215,0,0
98693.13770012915,174.62375257514628,0,0
46014.434174719216,132.06792567460826,1,0
38647.12711808768,157.9971991963603,0,0
53361.56299103588,187.31524868660088,1,0
133021.0367301075,150.8253969233715,1,0
31872.533048170026,125.65334615766858,0,0
36713.66235380064,162.17237027904912,0,0
94620.08079915572,173.4126651514252,0,0
416243.6772709142,138.70159654985022,0,0
1471.4913855984203,108.0063668370251,0,0
535881.0275435166,161.65367826237386,0,0
82819.98720888402,177.68748100295392,0,0
2518.3886792621306,198.0309354272403,1,0
43660.43819433505,140.48828659706663,1,0
229132.47084792153,129.2169647718596,1,0
13780499.951717956,2213.445637579064,11,1
667186.498112286,148.34945035134928,0,0
124305.0667145383,141.18248012490983,0,0
182195.59770700385,96.43200384003634,0,0
47089.81608967302,140.220545909107,0,0
31005.664501058294,176.19253922194025,1,0
27223.466966727377,151.1051543720113,0,0
132097.2692179643,194.92541291244885,0,0
480625.6336082594,123.10353595405334,0,0
1928.9024111250346,156.11937102779245,0,0
52433.87003196762,125.65082389377248,0,0
41402.541641223426,140.61762075716447,1,0
37911.03072824534,153.71159203867222,0,0
50937.58337988151,143.4287733459907,0,0
21331.43012771404,109.74575505016415,1,0
12389.445994187048,116.59325908621615,1,0
443592.6800929026,167.63871411989967,0,0
67421.79956271879,116.69677613422748,0,0
267644.55602169246,145.9180403692924,0,0
82638.11252867813,118.96751818147608,0,0
3732.348174513824,110.67478643376249,0,0
60360.44757727553,207.95255651159505,0,0
21702.312510704534,184.03845507120278,0,0
14612.37005442583,172.76152756129602,1,0
93523.40963033684,160.25378919283986,0,0
351664.70442364446,127.84901529035231,0,0
156547.6979251445,149.56206592760628,0,0
267331.6718265753,163.9639538320393,0,0
22206.984930181163,170.41561858155572,1,0
31570.960166167726,181.6012542626791,0,0
53547.23844783919,175.46561275084528,0,0
204019.6075968409,132.11656077263333,0,0
112400.7802632179,145.45664387865952,1,0
81865.45160488,121.30843430130628,0,0
22622.41708250913,126.4132543897961,0,0
368008.0738195857,165.61516612235695,0,0
91501.64212489093,166.5296368704001,1,0
48703.747096982705,161.51972120653502,0,0
83241.16025911793,115.04754963295312,0,0
103570.00448002089,154.67317631386243,1,0
570429.5437398562,159.22061030621654,0,0
31377.921939222528,163.02164231403933,0,0
59426.18712317828,133.87977659016292,0,0
42302.94024907208,149.19535122639294,1,0
28573.58568234884,174.0987812763678,0,0
6942.135209395946,142.9301697472669,0,0
593024.5169488172,120.52646494731553,0,0
32341.295789492528,150.77121667633767,0,0
25485.91342114095,123.89785160440398,0,0
256503.81768529027,167.17850765007447,0,0
42040.976330361584,143.9736446351509,0,0
85455.59494418027,151.9923516845678,0,0
88650.03871646439,143.23736739759562,0,0
243754.50747857903,177.03951820911954,1,0
47471.935053347705,118.17096514600253,1,0
6350136.22131592,3196.399312555159,7,1
178107.79446912793,128.33168323349219,3,0
507829.3736167368,183.13272493169347,0,0
16654.320991835157,96.17476403389696,1,0
229385.20756012178,163.3533985566496,0,0
376641.7587745069,141.79824074088307,0,0
254417.31675782715,156.95964238302207,1,0
98354.71763237494,118.90817214527895,0,0
406.7670247805905,109.67174952713279,0,0
86709.65403439621,162.82619668525626,0,0
124906.96013589509,122.90835416429766,0,0
109572.50004131132,149.4659406889631,0,0
149053.84096213445,154.7110020105189,0,0
13970223.502223823,2544.9363386429673,10,1
178324.07747314856,156.87326952675218,0,0
151369.5131039953,141.15456184469548,0,0
66734.12060755801,120.73910606256246,0,0
21713.54229315989,148.87036178937095,0,0
27347.65509518354,151.60122112544255,0,0
237204.37314573282,89.95132640123634,0,0
609.5995025470515,153.53898167239487,0,0
11113.815536550574,159.42652274071,1,0
160981.4085403206,140.36497558757605,0,0
212717.37505110278,153.3171154783269,0,0
64872.815031774306,111.24057822671901,0,0
409791.1853321581,130.0381800800092,1,0
533239.1998524758,139.32549071233095,0,0
172975.1547403923,150.61618445526358,0,0
17890.570861777935,171.6894869376568,1,0
117291.23585272749,162.54735974651555,0,0
122915.97684059323,125.47572703684811,0,0
3105.5283236260375,150.7570909138241,0,0
169932.15966279234,155.3886408752488,1,0
16233.185351006807,138.405068258753,0,0
245766.43628934666,148.12953949123536,0,0
36485.27236055265,158.1667730385542,0,0
155949.51087520065,127.75093608607146,0,0
120626.75651273062,161.30013421456118,0,0
226648.22236619366,165.52493914681838,1,0
19669.388229373508,146.96282236398972,1,0
98696.94196129357,126.91498818687299,0,0
126776.4559174301,156.93698103343664,0,0
41347.04132044058,133.93669577984406,2,0
210659.6645814096,155.99492084354972,1,0
55907.38603140932,94.01693333589438,1,0
7689.6126458251665,103.1486124317195,0,0
81904.82381674189,155.7545201557305,1,0
58502.98029268427,181.68184115795955,0,0
206839.41871871217,146.87062699262844,0,0
270622.06352455734,178.855870122494,0,0
183196.4090591173,142.71484096627768,0,0
130104.53410501203,176.38413866876766,0,0
305954.1361583031,161.29250502439848,0,0
29471.643318983315,187.11301914621748,0,0
11074.184322224866,119.76443865270414,0,0
29089.680855678012,112.44027545776207,0,0
118757.99809759199,121.81239382283759,0,0
256410.2756391723,143.96696530155367,0,0
25309.32042868062,174.63050432022752,0,0
446515.4515126125,156.84839342328345,0,0
164328.28602076144,162.48536519847673,1,0
262077.5930109706,196.47006588951288,0,0
5921.837846971674,118.31657585083572,0,0
72146.65379379579,139.28494407628224,0,0
60610.25301615999,118.52493182579622,0,0
85693.9580984264,137.08081081134276,0,0
363262.08096031443,166.8113193846539,0,0
33254.95867799267,131.55934336822864,0,0
25737.17068688592,181.62289737430754,0,0
18693.424464533513,175.06449535678985,1,0
561271.7048897331,149.35576610306856,0,0
4375.941188321464,187.02481010293732,1,0
2093.431601479867,104.81844226085664,0,0
77773.49077244727,123.72090984124515,0,0
108721.06863599697,114.90831734873682,0,0
63991.568825063856,133.48881579981042,0,0
152653.67307376405,142.68709516126646,1,0
682109.7761748178,142.20432367813618,0,0
9003.844082591946,130.81818569100045,1,0
409947.77803581307,178.00141594749456,0,0
9517.860023373143,180.39683905497452,0,0
127539.25107567027,149.40322579226367,0,0
279291.1792211253,164.95230681943636,1,0
143169.32478591314,100.82263592734614,0,0
61791.11790687615,181.89429551895807,0,0
150515.02115538498,164.78223973233682,0,0
110122.3013691941,189.24214202444392,0,0
156873.13619356707,142.58328158313822,0,0
55173.45499897889,135.23898074491814,0,0
283760.09933763737,159.5532818972701,0,0
169654.57221853023,137.6888971896946,0,0
250793.3694055854,133.54727976543086,0,0
66501.91875262737,154.87097047463993,0,0
138234.0994318076,172.34404493469577,0,0
74665.43219280425,162.86600599952897,0,0
93031.774838474,214.9359301843806,0,0
141280.60610731834,132.6575508095833,1,0
158177.04039787178,175.1562699858179,0,0
82520.50020569046,189.12758513935609,0,0
15483.104803511857,142.6199686724326,1,0
219463.1158736607,152.1298982492697,1,0
18241.825790806746,132.88535952146674,1,0
457174.3552237669,121.40821746152355,0,0
207214.31883380358,145.7526699583101,1,0
89939.06285157865,166.92576174502017,1,0
112342.37464574605,134.25437989383977,1,0
2544.752178154206,173.4201419283265,1,0
80351.24503631957,138.49532377755304,0,0
159698.8217355238,156.59665052257364,0,0
159057.06363360578,140.8214107238192,0,0
141928.9579066524,152.89051976053585,0,0
44660.18369772679,160.06795473174554,0,0
525.9925938427833,248.55827527016714,1,0
50201.491999802434,133.91878921968583,0,0
56202.88798427051,127.89049461594489,2,0
11738.519259714645,138.8159262709696,0,0
129523.5297736125,179.78087987951855,1,0
165456.68063071734,129.89330196376457,1,0
33611.755683323696,199.3433360683963,0,0
122465.47258199344,146.7730002988287,0,0
193067.3497691068,167.35081527419848,0,0
11013.934613895417,138.97440448690978,0,0
378963.4114040649,84.33288110003471,0,0
12685.869334628245,147.609674414702,0,0
52551.237731929694,111.50935764485098,0,0
84421.99138142468,214.73474293472623,0,0
38058.33202530126,149.01208644421098,0,0
756723.8018031622,135.8611809399394,0,0
25654.608859964635,166.81801219650353,0,0
273480.64511440066,161.0640607255702,1,0
305814.833115475,173.17499071835422,0,0
25662.641128692885,171.15112522223518,1,0
32226.258848461894,142.30260087403883,0,0
267103.29961982643,143.89761094603645,0,0
70308.07716721864,133.33609421917384,0,0
10035.052091746975,134.57861667241056,0,0
129026.52538727626,102.03526441101742,0,0
78651.63893499125,159.98867102539265,0,0
78809.24823967283,182.7247352432278,0,0
17056.62768127103,121.43795254703943,0,0
129933.94281018249,182.92646694918412,0,0
143279.65986444452,100.33682145056194,1,0
18680.6288111459,203.1979518689314,0,0
270965.40374647756,128.669547046453,0,0
78171.93762623452,163.72196288800833,0,0
87158.95671245256,200.86872895381475,0,0
41911.444336713685,127.85093580000277,0,0
258676.4838244453,166.3660498206126,0,0
40347.885408820955,189.59841102408708,0,0
56390.39763915195,170.93023716821702,0,0
33485.57747987799,163.1767799669529,0,0
91564.85159597284,132.71096493265566,0,0
46090.0676620532,141.00059566047747,0,0
198100.1752944031,159.7621073468584,1,0
50240.047880440485,147.16007680913128,0,0
561652.6352545784,177.30138528597004,0,0
102382.51071690152,175.72122884023986,0,0
19278.02802227426,167.67765400266407,0,0
61656.65612386784,167.07656453770662,0,0
509414.7057237531,151.0417855534839,0,0
105511.62349553099,193.25291923022098,0,0
21889.949235328233,160.26266978715952,0,0
71692.00075559084,148.95981261574016,0,0
86905.88680887636,173.77642156203663,1,0
68877.95763795282,150.2792002376582,0,0
15534.087219343952,120.05365636685224,0,0
31023.002601565862,137.3242934302244,0,0
46785.2580379191,111.31803621882702,0,0
632246.5321534377,154.52276688062562,0,0
83729.58706686781,188.25118603904073,0,0
110424.42588280699,148.85892866665512,1,0
43277.41072104052,127.85660998415614,2,0
1096.2941749615825,150.23225170766736,0,0
73449.87112796519,143.24269205938762,1,0
88774.76303944198,136.26541540125123,1,0
101629.06429042907,165.98570105481375,0,0
128101.45019328846,163.20674847287762,1,0
6176.524821842161,129.4162615409341,1,0
322819.46979481116,151.29294712032967,0,0
2250.6140235663825,143.6969210306981,1,0
129273.6567835601,185.6558564519941,0,0
74683.71980678709,127.93506784641217,1,0
89058.22665858592,175.41608018289705,0,0
355623.71594682086,170.6645991284312,1,0
254198.78828570116,154.53647517356347,0,0
72000.63773916393,174.87543949039724,0,0
119691.7012800174,151.8090097477096,1,0
19101.6751940825,135.495906946887,1,0
68596.02790611275,163.76433984253995,0,0
76545.26758008417,148.18927325894293,1,0
101435.78188570353,140.5027197828104,0,0
181202.84305910798,192.3543939547764,2,0
20960.49807967576,74.73693709216208,0,0
78382.07552134228,175.8699782631559,0,0
194721.27303697812,175.4286918594828,0,0
168554.32488279446,143.994778224937,1,0
322670.6236105046,127.97117344134351,0,0
49480.899656055866,125.7987551112576,0,0
19626.295160444603,208.8677849436023,0,0
61900.53143931722,145.45136404143955,0,0
169415.57869284824,162.6983167490504,0,0
111740.79453479836,126.8826942369117,0,0
373393.72838624544,195.3919363770079,1,0
7514498.840594011,3293.9253215289245,5,1
103657.38732794799,174.54554861096508,0,0
229372.8194073169,157.8827406692648,0,0
6710.621830321774,144.41503959144774,0,0
5588.649075293259,136.148890397798,0,0
99814.264237661,210.30941634809614,1,0
144769.8463455137,182.65701189320507,1,0
100536.34992471084,160.70635993792158,0,0
120397.97076988628,165.87407184031375,0,0
75741.24048332036,159.01450039715755,0,0
97133.24016851393,129.79866427274908,0,0
3042.609193751578,110.27525993805561,0,0
246606.39334863576,103.35400611991409,0,0
119248.66236252146,140.80661041810083,0,0
27216.91355092693,145.76965854586132,0,0
276643.1050288702,128.23393022583332,0,0
10711.913328181896,144.97230511776434,1,0
73443.23551469325,161.58650889165543,0,0
93675.144285889,157.02912857236544,0,0
1958.0485465401546,142.4791178261242,0,0
136306.90163669662,171.8292323095397,0,0
90128.76827307334,137.62724511274246,0,0
5539.220511832699,139.2892891311106,0,0
37631.62798525721,200.3528430839936,0,0
215522.65789351118,137.71842430846695,0,0
50981.33895531595,169.9462956369575,0,0
146844.77292591496,110.7555828820281,0,0
66276.23300498731,188.0150225440803,0,0
100804.34410725084,143.7303098197342,0,0
198164.28168717216,168.29180816552278,0,0
217635.97348068148,161.5011347720889,2,0
334314.49194338516,112.55353313051333,0,0
169024.3393276043,178.83319408492224,1,0
90778.53445004334,152.52367425723952,2,0
369854.41469311266,184.97743698158536,0,0
259361.20011726834,158.9008116781785,2,0
122842.8521338125,191.40806269508894,0,0
84799.39421374045,179.545707348551,1,0
412246.93673733174,161.9066254314139,0,0
12229.597181155894,111.31172294313885,1,0
297448.56439637457,151.99642089423259,0,0
85886.55128525173,137.70301362963832,0,0
58360.367904706945,145.57749773772895,2,0
20973.718226774025,129.91645061773812,0,0
51937.065930213685,145.50668714974697,0,0
144745.97627366532,153.32321162068752,1,0
75773.51834762505,152.9260258895316,0,0
83634.09189998532,165.7369124278619,0,0
23239.93281560979,119.39000566947426,0,0
312658.43009895884,141.94397115410698,0,0
103689.35896855679,153.74680494838185,0,0
33603.68516532062,162.53122717018007,2,0
125335.10017126407,114.4341632696399,0,0
164595.2556859181,163.4206170988919,0,0
7736.211186895816,154.8480486620384,0,0
270792.7958195122,118.21139819683083,1,0
7686.42998267265,190.25190307974123,0,0
147308.67683791803,156.04787460803746,0,0
167340.63918627967,206.15470033895662,2,0
65415.40163246363,130.51359496869418,0,0
91861.57550076874,101.29053733169621,0,0
63707.61054312912,173.53140991672296,0,0
48376.090865853985,171.88762624611024,0,0
134496.05428604304,171.9189997288566,0,0
24808.7230992271,178.4674736673662,0,0
249.93680556878675,157.1775159350315,0,0
88174.39759252276,160.65919547433893,1,0
11522.080693068996,183.57520209340328,0,0
126485.8124245946,129.84171952800975,0,0
162840.94448157892,153.71327539103763,0,0
393257.1361111321,158.62715465037707,1,0
68006.049002661,137.67251347559267,0,0
47499.583343238904,115.09427174409524,0,0
78461.13653877565,88.95732532743783,0,0
978.2332833533336,145.4170789494174,0,0
323683.53278572793,175.96635718299336,2,0
87248.2626083798,168.96890481640096,0,0
98247.02775331505,128.85165899742577,0,0
53279.64534954373,147.9352418645872,0,0
154640.331808495,155.1906849503977,0,0
26120.376594059526,155.7948190656481,0,0
166910.3828199174,129.18481950652878,0,0
100689.1634909039,180.82597833627364,0,0
89621.90201158678,131.25832622635215,1,0
36801.01897904846,104.73001054200799,0,0
223376.6589444993,98.90578246183759,0,0
24250.03274558733,175.27742513967476,0,0
140738.23382794886,166.84912879275123,1,0
130462.86797500242,135.24858316179856,0,0
157623.76945381347,141.15737394361045,2,0
27996.48155898929,151.867040986356,0,0
265761.97726696427,129.10996898280635,1,0
6980.929732798873,108.74113739613676,0,0
109907.2636193538,122.05264153199481,0,0
27801.03616266838,145.2880795276377,0,0
10293.301063441433,145.85397735844995,1,0
142723.67394328417,151.21791698484517,0,0
49518.874927912584,152.7617188971534,0,0
270623.69110565295,169.65301368995614,0,0
272621.38448978117,136.94674534435632,0,0
104390.77317680036,167.38168750630592,0,0
110943.64600640174,140.91877044367925,1,0
4363.702069170083,137.80327279815512,0,0
141330.61926755274,148.8850332001194,0,0
251623.44814998636,171.35793347934458,0,0
320554.7637294038,186.38523705430072,0,0
2131.114860815305,135.13965753555067,0,0
59734.94247266898,157.26666232782625,1,0
3529.84206333652,156.95198988933817,1,0
63938.76592699905,195.71563156104563,0,0
4333.669561675763,133.28917423378076,0,0
4371.634602589782,107.51426200981204,0,0
163210.29922235632,145.06178489271963,0,0
381901.24106594274,147.58126486674112,0,0
312542.38702464476,138.29128278601377,2,0
137748.3441681896,178.21364443827966,0,0
71550.89515239082,175.7853976608502,1,0
105394.46301933678,162.93188568403266,1,0
121272.76408455663,128.48155028817243,2,0
102596.16120808544,137.68362866966493,0,0
149634.4383612972,143.33569287677537,0,0
78343.45071858201,122.0603489344169,0,0
78838.44256019026,135.20885461643886,0,0
171520.35920664092,131.12415010223754,1,0
60649.23185135479,166.92874935333234,0,0
211834.6055470793,116.59170276961387,0,0
164504.79695370464,169.93914056714885,0,0
88738.98572474993,119.93272427762831,0,0
76557.99254039807,128.79832682786457,3,0
264433.57306109625,168.70300080629687,0,0
13823.364275034935,161.865098075869,0,0
68025.40596427064,149.8667356668469,0,0
561748.1709188347,131.91237227344982,0,0
117350.26957400735,148.53944223700347,0,0
19245.285310402203,159.95581961730682,0,0
172277.54750994887,134.44837912637612,0,0
7570.365761936087,134.83340148123582,0,0
5380.482775687961,169.3335423661177,0,0
105112.77186581474,167.81655080317518,0,0
6582.332830739641,144.55079037598176,1,0
14269.38318518903,157.99557656535166,0,0
99156.54411923171,122.82331217662704,0,0
72059.15664003845,167.35241867029393,1,0
227343.74983568946,144.52353529938478,0,0
57493.70724966222,165.53140235508823,0,0
16406.037688766162,187.20336568100504,1,0
87293.49125141317,147.31632943872594,1,0
213173.10899306077,140.28136765821247,0,0
67229.02045715332,197.93148836260178,0,0
304240.17752236925,162.20033715940025,0,0
233814.42725838072,129.24413415831788,0,0
123998.99118999533,199.6883540255842,0,0
269951.3121075685,163.01694417700185,1,0
15697.703596991369,131.64199994216565,0,0
55368.9069290908,111.96394769836287,0,0
35078.19899250158,198.12351282967643,0,0
5845.818756937639,196.41680844794286,0,0
25178.942391493438,178.06928100583355,0,0
181728.56336390105,107.83674850774159,0,0
56157.51678007731,224.9299572929785,1,0
5222.946423718354,182.29289018803098,0,0
519082.9767826376,151.0910909219897,0,0
180974.58664760826,197.5441427175386,0,0
405810.07033506845,167.1389590804296,0,0
133525.60032975866,202.89427023907461,0,0
214403.1568007206,153.89188469220966,1,0
81802.19713789894,111.36927212503322,0,0
47763.53983160089,141.0076833574794,0,0
102374.65895594284,123.0209545773877,0,0
80822.68739846161,151.24153389270543,0,0
33222.507872761475,127.88527632976259,0,0
114916.62455224384,182.13717374272463,1,0
26954.97906812839,156.4144348962327,1,0
66862.2932423483,142.02259914372442,0,0
48044.77506570152,176.77143994781204,0,0
199068.36572581952,128.7715088371752,1,0
67259.22192868116,153.26355731070896,0,0
130101.80473740352,139.72662308565344,0,0
41058.213307554935,151.43438884517454,0,0
217173.61443399842,172.6902952761692,0,0
50144.22740021136,170.6221009432196,0,0
113953.03804004524,113.6131631095671,0,0
15844.49520382504,176.33217834881,0,0
66014.14582735425,112.31037163090156,0,0
17951.75812284611,157.12214749288293,0,0
186045.89586374935,169.59558514366645,0,0
137370.7365815797,122.59969880322366,0,0
265573.6342518715,158.04587975056927,0,0
9334.995980559386,146.68936037641657,0,0
313977.93438398786,139.3222362816842,0,0
29397.44228187455,124.33914723410287,0,0
294300.4475602758,154.7840563527903,0,0
185614.73644675518,141.91022321797422,0,0
59002.75365904854,178.7532169598408,0,0
149.30550931808634,120.96888868799105,0,0
101681.34178652297,150.3097519048502,0,0
154637.81908336285,99.71271686345449,0,0
706888.864196539,153.92597925491918,0,0
34071.01168917919,142.28095522016542,0,0
4946114.669755243,1373.529793466258,4,1
88035.14985512069,149.4330618628165,0,0
113915.28653813586,185.25780766476612,0,0
53846.46279523589,138.80462490320585,0,0
124264.25285700201,143.89207403400877,0,0
63608.40126392869,180.48832339870648,0,0
5332.974339125392,135.5993707380833,0,0
10630.978434811448,158.32505323622598,1,0
36032.11191405887,141.19456702756358,0,0
24054.827560056,145.35485974750554,0,0
60422.1233913197,119.06862542813431,0,0
94700.08193300873,132.43182336431767,0,0
47736.45408007734,145.96382167075333,0,0
8053.075743290061,166.2960392995089,1,0
264317.90130086767,117.1681928186938,0,0
102.4874453501794,156.4395437302609,0,0
27061.972145072,155.78653956246933,1,0
133598.46160848663,144.09613580356933,0,0
137553.60676097605,159.10425157856028,0,0
122050.83470584746,201.9789174616701,1,0
417769.2017943928,173.78462458751926,0,0
166870.2564198394,147.2020828700199,0,0
67750.57330697995,175.97099279955233,0,0
115119.40000851617,108.84396627234372,0,0
223801.43389659058,147.8832275625084,1,0
145878.9413106832,167.7761525636326,0,0
30648.07554760399,149.84845435566012,1,0
141993.04242297646,154.00648216604165,0,0
36931.02244685359,142.96765868326077,0,0
14829.150692921594,131.758552942647,0,0
253755.19368983453,128.7679759522477,0,0
24564.070345115695,122.18089804197365,0,0
71040.19546222026,100.39679833105978,0,0
334493.78558899066,166.25777993740857,1,0
237181.0806349086,180.28163741232532,1,0
111806.41528262719,186.9230505553675,1,0
369248.6972242693,187.80587276663996,0,0
113364.90869244683,151.95289231208662,0,0
24756.858154687277,115.74358526980285,0,0
18102.331398882747,138.7332955607998,0,0
46853.831795058904,154.4324303286827,0,0
10681.671150728229,172.32101385798242,0,0
68258.6520222277,168.14809029121005,0,0
284592.1174175998,161.55630823232622,0,0
115587.11404552698,144.03457428723488,1,0
4015.7448696723295,108.1039958862038,0,0
51527.35543943863,148.43715579556974,0,0
69379.23052348722,123.97486954290532,0,0
245107.23848359336,179.76821622449614,0,0
170023.78689748995,124.90530461340909,0,0
78732.64786057362,136.54126356222557,0,0
125576.77202119515,183.87232328804598,0,0
244473.4793036816,169.4387441381032,0,0
66179.50463595951,199.49870920726497,0,0
64038.204691484345,133.34206958638435,0,0
46264.25780761128,129.24344623199872,0,0
5566.909419474141,104.3201015632185,0,0
140592.81291751997,166.05269397496534,0,0
252123.23794981834,131.690431360123,0,0
190596.17334706825,161.39920999701474,1,0
12786022.319259843,2883.8069511693993,4,1
53888.20371768146,204.79425830127028,0,0
274255.57973822096,188.3203283080855,0,0
85534.09691223223,89.46550620306803,0,0
51596.97299637738,151.17761744398283,0,0
148298.04707139637,172.54048622311862,1,0
117389.01230773849,146.42933403512123,0,0
15533.218953050668,130.04535265257584,0,0
809686.7102914489,175.07842508263914,0,0
296011.33845647564,154.65404888954336,0,0
52775.18404752903,165.03950113505448,0,0
250432.91951811762,173.93524613080476,0,0
83417.14125554338,160.10122916332423,2,0
150821.96166131448,133.03239669720972,0,0
20559.093738128384,178.30718437097346,1,0
22256.39521749976,177.6398286322371,0,0
229864.01381928273,123.90197549377541,0,0
41850.04737405515,170.81664394700903,0,0
22033.881741519956,119.28051622737465,0,0
57007.53045395494,131.99592740800452,0,0
140314.44781781107,166.4756488005274,0,0
216198.32235641772,146.78622414037176,0,0
15324.442520849685,145.85095671317688,0,0
76462.69342637974,124.72407174885674,1,0
84953.1801549158,164.20880371356608,0,0
81691.57953353417,206.01530300435707,0,0
72986.96468725688,128.59747931406923,0,0
232847.85673677694,151.05097592493078,0,0
93971.91152081217,162.31788548653503,0,0
94561.80479744298,141.12696615751915,0,0
129499.32357010024,157.12099238388626,0,0
18857.820531350204,144.21454846987518,0,0
111996.46365155031,194.08510114796303,0,0
22758.47380906796,186.23231071009565,0,0
38652.23277294766,132.56675853756354,1,0
188487.10602219802,129.99148419910125,1,0
279981.44807134185,137.78057387716484,0,0
39.62565288528827,161.12187291692808,0,0
201164.04389786688,203.52425740825885,1,0
182788.0803941511,192.46146755938912,0,0
11747.264571207877,188.21947089275767,0,0
46280.35989371465,161.52396604643255,1,0
207510.7814224126,166.30419712789217,0,0
48413.06967435921,134.01959648033196,0,0
86050.43831268248,158.1648989979089,0,0
77546.12812515977,143.30401418579223,1,0
204174.9951286991,156.24313717633993,0,0
34732.10618363228,149.1024675599973,0,0
172851.74555331905,135.62354509531573,0,0
591824.7429001553,152.83803741194853,0,0
155686.8384171346,137.71473958276093,0,0
26414.915315933427,183.34096404649569,0,0
4917.112017782434,129.03879372756063,0,0
46199.94693217878,159.13579607061772,1,0
52559.3695233797,126.68601528883237,0,0
29172.654477339183,156.0648984288365,1,0
249270.71682533523,160.89207779811258,0,0
105259.5540608087,137.52479338925528,0,0
13410.411210734428,159.8630901290469,0,0
65060.69848688428,183.99429733320784,0,0
202114.6133387466,113.92778564855766,0,0
361834.31225682824,154.4559935976264,0,0
2619.165968966564,169.6042543431119,0,0
350689.5291134072,183.8552731311271,0,0
3626.8905749370006,162.5290517517113,0,0
321766.30748012656,128.95217397914863,0,0
84722.77563161342,117.3621890604257,1,0
98518.85645717087,178.1482582658514,0,0
23635.166266742162,172.23294768323382,0,0
178191.28202533166,174.93348064397694,0,0
472166.8390083807,150.7293606692024,1,0
246309.92389460088,158.11260805927031,0,0
82847.98612427998,131.2244152152369,1,0
426506.1653797484,157.1127995630411,0,0
12404.684406081542,127.84718371630873,0,0
154174.20791217295,146.41188326442608,0,0
158792.04302659302,178.5240733091352,0,0
55738.18138899647,178.31013851773173,1,0
67086.56050150756,148.9869404118267,0,0
5716.23029988628,144.21560106274902,0,0
56135.340822112,121.32336000702308,0,0
46225.80735726768,163.77650310539832,2,0
76947.2428109077,153.32916223406764,0,0
40126.87147590351,202.12574190651728,0,0
57953.8095933598,114.50436716356076,0,0
13070.663698194458,176.33275699104678,0,0
94550.62525911316,156.40811632422134,0,0
120941.33030961711,137.2140617804365,1,0
85955.85487631446,160.39158431346516,0,0
6232.378975818984,169.28806327190298,0,0
26873.817465359214,150.4226548897528,0,0
33275.8793262619,142.34046589594107,0,0
255607.45478694842,162.06662565103267,0,0
112739.40970664883,86.71424885554988,0,0
12702902.134243187,1876.3397753418526,6,1
347417.52618934144,131.8133573441582,0,0
178764.2807275227,172.78155707594559,0,0
133868.37366766063,154.0173216866226,0,0
50803.25706113035,149.83303567368318,0,0
98248.21243276997,175.93666673912608,2,0
23320.99444905915,222.26607475997844,0,0
2134.643248219174,115.33599853047505,0,0
13774.39193147145,168.38608215510396,0,0
16857.15628853464,121.27899700960342,0,0
313330.7611405057,153.8033429716029,0,0
151616.07728797928,130.46100351938537,0,0
215156.11216577305,125.2393409490146,1,0
315972.9784376101,127.89909064487799,0,0
310195.3367545175,146.25473203135522,1,0
20223.532129586816,198.4922860682096,0,0
7189.496123712267,129.29485735851756,1,0
179219.86375421053,118.39156745594107,1,0
70611.8708541449,117.89076479227064,1,0
86632.07203265594,153.1194644919353,0,0
361135.784600842,102.47313927955037,0,0
158834.4630309925,150.75671677771547,0,0
166505.38754783588,139.56912911904215,0,0
24393.220858074008,165.20231559917673,1,0
13541.94823131943,185.95071804683155,1,0
139277.67084555942,141.1880263603338,0,0
147246.19292279374,185.87663530005278,0,0
547491.0116875905,143.23658157096833,1,0
615165.6125095313,142.71669984687634,0,0
125887.0951669418,118.78545777250588,0,0
144630.88874616753,143.83615981060026,0,0
81143.98653027632,119.57593557891201,0,0
245876.11126816686,140.73008915501183,0,0
39464.71288070149,181.3919381435275,0,0
44463.8889151634,155.11112926307936,1,0
5731.705692999006,102.24364546797374,3,0
24200.926982517776,150.9273085484114,0,0
209456.29050154955,158.46486082789656,0,0
25660.271379971564,142.26678768064258,0,0
51416.48908502345,144.90291327550364,1,0
84569.40736738095,183.2612917890579,0,0
83173.70931744236,163.53448431588097,0,0
11495332.181451766,2146.9842500045206,10,1
79017.35945064765,160.27302484704427,0,0
2037.1932604404392,138.03269527652023,0,0
213665.04313519984,159.44098929466602,1,0
91893.68382322957,144.9389206454166,0,0
119639.6520555991,167.6724072729628,1,0
41218.02682189263,153.56012166570332,1,0
4665.318079329544,120.52509567607761,0,0
50388.33918958797,151.79160349377128,0,0
269439.8135565377,140.6920411607379,0,0
114997.03017724465,87.85512719284542,0,0
165767.95765062756,128.21223514167107,0,0
59631.09722265825,166.51222455864243,0,0
118982.62986990088,165.02284456038336,0,0
177528.3610766435,129.59539570309713,1,0
82430.5661380565,191.3658687100522,1,0
37185.913498633825,162.76830165339734,0,0
162294.4044911649,121.85122759661515,0,0
214936.22976257888,166.07482886833336,1,0
1972.836727329061,227.41738784430135,1,0
48895.75449344981,162.78888821305011,1,0
260862.27719260444,183.3620587685876,0,0
14017.02697554143,133.00083262669938,2,0
31257.680992383273,159.78212392802183,1,0
29425.281450182076,157.56533814865634,1,0
76546.99483660575,154.71676118774997,0,0
56249.38739600613,208.51806528814194,1,0
41762.62965004061,123.51446482294858,0,0
36033.99341182592,127.68837580710856,0,0
