timestamp_log,ip_origen,metodo_http,codigo_estado,bytes_enviados,tiempo_respuesta_ms,tipo_dispositivo,alerta_anomalia
2026-01-01 09:19:10,192.168.121.228,GET,400,36991.0,22.1,Tablet,0
2026-01-01 09:19:20,192.168.111.253,PUT,200,5968.0,159.9,Bot,1
2026-01-01 09:19:30,192.168.82.186,POST,200,5580.0,41.4,Desktop,0
2026-01-01 09:19:40,192.168.15.87,PUT,404,4264.0,203.0,Desktop,0
2026-01-01 09:19:50,192.168.206.59,GET,200,10227.0,38.0,Desktop,0
2026-01-01 09:20:00,192.168.94.73,POST,200,12851.0,111.7,Desktop,0
2026-01-01 09:20:10,192.168.254.243,GET,200,6455.0,14.8,Mobile,0
2026-01-01 09:20:20,192.168.248.226,GET,301,7191.0,60.9,Desktop,0
2026-01-01 09:20:30,192.168.89.47,GET,200,34854.0,119.7,Mobile,0
2026-01-01 09:20:40,192.168.46.87,GET,200,28365.0,34.6,Desktop,0
2026-01-01 09:20:50,192.168.186.75,PUT,404,5473.0,5.0,Desktop,0
2026-01-01 09:21:00,192.168.198.52,GET,200,508.0,264.5,Mobile,0
2026-01-01 09:21:10,192.168.203.45,GET,200,7942.0,136.7,Mobile,0
2026-01-01 09:21:20,192.168.127.244,GET,200,47392.0,54.7,Mobile,0
2026-01-01 09:21:30,192.168.124.204,DELETE,200,8398.0,207.7,Desktop,0
2026-01-01 09:21:40,192.168.224.168,GET,200,58565.0,14.9,Mobile,0
2026-01-01 09:21:50,192.168.243.140,GET,200,19947.0,207.8,Mobile,0
2026-01-01 09:22:00,192.168.81.53,GET,200,5919.0,188.8,Desktop,0
2026-01-01 09:22:10,192.168.59.243,GET,200,22383.0,313.3,Mobile,0
2026-01-01 09:22:20,192.168.155.174,PUT,200,1066.0,8.8,Desktop,0
2026-01-01 09:22:30,192.168.30.201,GET,400,23704.0,186.1,Desktop,0
2026-01-01 09:22:40,192.168.194.25,GET,200,10397.0,153.4,Desktop,0
2026-01-01 09:22:50,192.168.122.172,PUT,200,11113.0,31.3,Desktop,0
2026-01-01 09:23:00,192.168.150.81,POST,200,11478.0,63.4,Mobile,0
2026-01-01 09:23:10,192.168.191.220,GET,200,10098.0,62.9,Mobile,0
2026-01-01 09:23:20,192.168.240.228,GET,200,20444.0,265.8,Mobile,0
2026-01-01 09:23:30,192.168.51.102,POST,200,18468.0,70.6,Mobile,0
2026-01-01 09:23:40,192.168.31.140,GET,301,7486.0,48.0,Mobile,0
2026-01-01 09:23:50,192.168.12.20,GET,200,11033.0,135.0,Desktop,0
2026-01-01 09:24:00,192.168.49.77,GET,200,17884.0,12.1,Mobile,0
2026-01-01 09:24:10,192.168.110.204,GET,200,2988.0,228.2,Mobile,0
2026-01-01 09:24:20,192.168.229.228,GET,400,32343.0,247.0,Desktop,0
2026-01-01 09:24:30,192.168.117.97,GET,200,1444.0,16.9,Desktop,0
2026-01-01 09:24:40,192.168.91.74,GET,200,332.0,180.0,Desktop,0
2026-01-01 09:24:50,192.168.205.125,GET,200,3151.0,218.3,Desktop,0
2026-01-01 09:25:00,192.168.124.104,GET,500,1763.0,62.1,Bot,1
2026-01-01 09:25:10,192.168.244.114,GET,200,18036.0,347.2,Desktop,0
2026-01-01 09:25:20,192.168.38.245,POST,200,25876.0,106.1,Mobile,0
2026-01-01 09:25:30,192.168.132.11,DELETE,200,2455.0,120.0,Mobile,0
2026-01-01 09:25:40,192.168.60.68,GET,200,21511.0,142.4,Desktop,0
2026-01-01 09:25:50,192.168.223.95,GET,200,9290.0,61.5,Desktop,0
2026-01-01 09:26:00,192.168.60.201,POST,200,1824.0,25.0,Tablet,0
2026-01-01 09:26:10,192.168.61.69,GET,200,23288.0,97.4,Mobile,0
2026-01-01 09:26:20,192.168.43.88,PUT,200,3098.0,21.6,Desktop,0
2026-01-01 09:26:30,192.168.126.67,GET,200,6958.0,339.8,Desktop,0
2026-01-01 09:26:40,192.168.171.36,DELETE,200,11042.0,10.4,Desktop,0
2026-01-01 09:26:50,192.168.228.139,POST,200,5930.0,117.2,Desktop,0
2026-01-01 09:27:00,192.168.133.194,GET,200,11849.0,13.0,Mobile,0
2026-01-01 09:27:10,192.168.230.54,GET,200,26054.0,217.7,Bot,1
2026-01-01 09:27:20,192.168.13.140,POST,200,32561.0,65.1,Desktop,0
2026-01-01 09:27:30,192.168.16.38,GET,200,17947.0,149.6,Mobile,0
2026-01-01 09:27:40,192.168.208.75,GET,200,14023.0,180.4,Desktop,0
2026-01-01 09:27:50,192.168.201.152,GET,200,10509.0,99.5,Desktop,0
2026-01-01 09:28:00,192.168.99.230,GET,500,21752.0,20.3,Mobile,0
2026-01-01 09:28:10,192.168.24.116,GET,200,2878.0,130.2,Tablet,0
2026-01-01 09:28:20,192.168.38.94,GET,200,8042.0,16.8,Desktop,0
2026-01-01 09:28:30,192.168.234.163,GET,200,16531.0,227.6,Desktop,0
2026-01-01 09:28:40,192.168.21.118,GET,200,7167.0,72.0,Mobile,0
2026-01-01 09:28:50,192.168.244.145,GET,200,7184.0,65.6,Mobile,0
2026-01-01 09:29:00,192.168.244.88,GET,200,680.0,284.4,Desktop,0
2026-01-01 09:29:10,192.168.192.27,GET,200,12465.0,33.0,Tablet,0
2026-01-01 09:29:20,192.168.94.121,GET,200,12162.0,131.6,Bot,1
2026-01-01 09:29:30,192.168.77.67,GET,200,37638.0,208.0,Desktop,0
2026-01-01 09:29:40,192.168.28.53,POST,200,1700.0,49.3,Desktop,0
2026-01-01 09:29:50,192.168.190.150,GET,404,11626.0,86.4,Bot,1
2026-01-01 09:30:00,192.168.18.34,DELETE,200,7777.0,5.0,Mobile,0
2026-01-01 09:30:10,192.168.138.38,GET,200,1029.0,152.2,Mobile,0
2026-01-01 09:30:20,192.168.213.186,POST,200,11136.0,40.2,Desktop,0
2026-01-01 09:30:30,192.168.190.161,GET,200,12299.0,78.4,Mobile,0
2026-01-01 09:30:40,192.168.152.13,GET,200,24476.0,453.9,Mobile,0
2026-01-01 09:30:50,192.168.128.167,POST,200,24151.0,14.0,Bot,1
2026-01-01 09:31:00,192.168.241.107,GET,404,1214.0,89.0,Bot,1
2026-01-01 09:31:10,192.168.215.159,GET,200,18433.0,153.2,Desktop,0
2026-01-01 09:31:20,192.168.232.138,GET,200,5312.0,136.1,Mobile,0
2026-01-01 09:31:30,192.168.60.193,GET,200,2728.0,9.3,Desktop,0
2026-01-01 09:31:40,192.168.2.130,GET,200,44065.0,93.4,Desktop,0
2026-01-01 09:31:50,192.168.243.25,GET,200,15595.0,51.8,Mobile,0
2026-01-01 09:32:00,192.168.94.144,GET,200,5705.0,47.0,Mobile,0
2026-01-01 09:32:10,192.168.127.84,GET,200,27498.0,64.7,Mobile,0
2026-01-01 09:32:20,192.168.209.134,GET,200,2047.0,151.0,Desktop,0
2026-01-01 09:32:30,192.168.120.28,POST,200,4484.0,107.4,Desktop,0
2026-01-01 09:32:40,192.168.70.1,POST,200,32567.0,308.1,Tablet,0
2026-01-01 09:32:50,192.168.45.216,GET,200,18707.0,24.5,Desktop,0
2026-01-01 09:33:00,192.168.106.14,PUT,200,6022.0,9.4,Desktop,0
2026-01-01 09:33:10,192.168.248.27,GET,200,22934.0,161.6,Mobile,0
2026-01-01 09:33:20,192.168.238.205,GET,200,1725.0,95.2,Tablet,0
2026-01-01 09:33:30,192.168.167.78,GET,200,12891.0,161.4,Bot,1
2026-01-01 09:33:40,192.168.128.216,GET,200,5946.0,35.5,Desktop,0
2026-01-01 09:33:50,192.168.9.22,GET,200,3320.0,5.0,Bot,1
2026-01-01 09:34:00,192.168.133.163,POST,200,26786.0,8.7,Desktop,0
2026-01-01 09:34:10,192.168.156.229,GET,404,12291.0,529.9,Desktop,0
2026-01-01 09:34:20,192.168.182.94,GET,200,9995.0,105.6,Desktop,0
2026-01-01 09:34:30,192.168.137.113,GET,200,14431.0,29.5,Bot,1
2026-01-01 09:34:40,192.168.175.90,GET,200,21826.0,34.7,Bot,1
2026-01-01 09:34:50,192.168.85.196,GET,200,35479.0,101.5,Desktop,0
2026-01-01 09:35:00,192.168.81.162,POST,200,2310.0,185.0,Mobile,0
2026-01-01 09:35:10,192.168.221.211,POST,200,16608.0,26.5,Mobile,0
2026-01-01 09:35:20,192.168.109.226,GET,500,30445.0,34.8,Tablet,0
2026-01-01 09:35:30,192.168.201.192,GET,404,15419.0,207.3,Desktop,0
2026-01-01 09:35:40,192.168.11.78,POST,200,5144.0,55.9,Mobile,0
2026-01-01 09:35:50,192.168.249.92,POST,200,2782.0,93.1,Desktop,0
2026-01-01 09:36:00,192.168.106.37,GET,200,6199.0,100.1,Bot,1
2026-01-01 09:36:10,192.168.188.188,GET,404,6297.0,55.4,Mobile,0
2026-01-01 09:36:20,192.168.59.83,GET,200,26792.0,34.0,Desktop,0
2026-01-01 09:36:30,192.168.126.40,GET,200,22061.0,129.2,Mobile,0
2026-01-01 09:36:40,192.168.172.190,POST,200,65302.0,143.5,Desktop,0
2026-01-01 09:36:50,192.168.113.74,GET,200,4042.0,254.3,Desktop,0
2026-01-01 09:37:00,192.168.164.189,GET,200,19140.0,182.1,Mobile,0
2026-01-01 09:37:10,192.168.80.15,POST,200,9873.0,9.9,Desktop,0
2026-01-01 09:37:20,192.168.82.6,GET,200,33003.0,5.0,Desktop,0
2026-01-01 09:37:30,192.168.239.42,GET,200,36568.0,123.3,Mobile,0
2026-01-01 09:37:40,192.168.191.109,GET,200,14565.0,105.7,Tablet,0
2026-01-01 09:37:50,192.168.112.107,GET,200,1249.0,50.1,Tablet,0
2026-01-01 09:38:00,192.168.216.87,GET,200,1024.0,70.9,Mobile,0
2026-01-01 09:38:10,192.168.93.111,GET,200,22858.0,152.2,Desktop,0
2026-01-01 09:38:20,192.168.239.215,GET,200,5488.0,78.2,Desktop,0
2026-01-01 09:38:30,192.168.31.91,GET,200,18887.0,8.2,Desktop,0
2026-01-01 09:38:40,192.168.35.250,GET,200,16934.0,143.9,Desktop,0
2026-01-01 09:38:50,192.168.27.162,PUT,301,4052.0,211.6,Desktop,0
2026-01-01 09:39:00,192.168.25.69,GET,200,5932.0,241.1,Mobile,0
2026-01-01 09:39:10,192.168.85.75,GET,200,1414.0,45.6,Mobile,0
2026-01-01 09:39:20,192.168.120.211,GET,200,46506.0,122.2,Desktop,0
2026-01-01 09:39:30,192.168.233.208,POST,200,1218.0,31.2,Mobile,0
2026-01-01 09:39:40,192.168.134.105,GET,400,20896.0,15.2,Mobile,0
2026-01-01 09:39:50,192.168.47.56,GET,200,19103.0,98.1,Mobile,0
2026-01-01 09:40:00,192.168.166.154,POST,200,22161.0,125.4,Bot,1
2026-01-01 09:40:10,192.168.230.28,GET,200,16938.0,532.6,Desktop,0
2026-01-01 09:40:20,192.168.214.71,POST,200,9526.0,6.5,Desktop,0
2026-01-01 09:40:30,192.168.129.169,GET,200,6032.0,5.0,Mobile,0
2026-01-01 09:40:40,192.168.117.176,GET,200,16854.0,68.8,Mobile,0
2026-01-01 09:40:50,192.168.205.209,POST,200,4200.0,267.4,Mobile,0
2026-01-01 09:41:00,192.168.105.85,GET,200,47116.0,80.6,Desktop,0
2026-01-01 09:41:10,192.168.129.81,POST,200,13252.0,77.8,Tablet,0
2026-01-01 09:41:20,192.168.84.222,GET,200,9650.0,30.7,Mobile,0
2026-01-01 09:41:30,192.168.145.155,GET,200,18494.0,46.0,Mobile,0
2026-01-01 09:41:40,192.168.219.44,GET,200,5729.0,143.3,Mobile,0
2026-01-01 09:41:50,192.168.169.4,GET,200,24211.0,26.2,Desktop,0
2026-01-01 09:42:00,192.168.233.161,DELETE,404,28694.0,23.5,Mobile,0
2026-01-01 09:42:10,192.168.129.11,POST,200,10686.0,40.8,Desktop,0
2026-01-01 09:42:20,192.168.136.227,POST,200,14457.0,88.5,Tablet,0
2026-01-01 09:42:30,192.168.192.58,DELETE,200,1736.0,6.7,Bot,1
2026-01-01 09:42:40,192.168.60.30,GET,200,27954.0,5.0,Mobile,0
2026-01-01 09:42:50,192.168.229.52,GET,200,4311.0,42.2,Desktop,0
2026-01-01 09:43:00,192.168.40.252,GET,200,406.0,60.7,Bot,1
2026-01-01 09:43:10,192.168.216.131,GET,301,1018.0,100.7,Desktop,0
2026-01-01 09:43:20,192.168.159.64,GET,200,40095.0,12.7,Mobile,0
2026-01-01 09:43:30,192.168.105.230,GET,200,6318.0,141.8,Desktop,0
2026-01-01 09:43:40,192.168.196.68,POST,200,5580.0,19.2,Bot,1
2026-01-01 09:43:50,192.168.72.164,POST,200,16366.0,70.9,Mobile,0
2026-01-01 09:44:00,192.168.2.131,GET,200,13381.0,94.8,Mobile,0
2026-01-01 09:44:10,192.168.175.128,GET,200,17489.0,282.2,Mobile,0
2026-01-01 09:44:20,192.168.95.187,GET,301,8351.0,132.1,Tablet,0
2026-01-01 09:44:30,192.168.10.240,GET,200,23171.0,21.3,Tablet,0
2026-01-01 09:44:40,192.168.154.119,POST,200,31649.0,51.7,Desktop,0
2026-01-01 09:44:50,192.168.2.14,GET,200,2395.0,162.4,Desktop,0
2026-01-01 09:45:00,192.168.2.62,GET,200,1881.0,10.0,Mobile,0
2026-01-01 09:45:10,192.168.59.18,GET,200,46836.0,9.4,Desktop,0
2026-01-01 09:45:20,192.168.91.137,GET,200,1617.0,167.1,Desktop,0
2026-01-01 09:45:30,192.168.60.53,POST,200,9769.0,238.1,Mobile,0
2026-01-01 09:45:40,192.168.96.251,GET,200,9691.0,55.1,Mobile,0
2026-01-01 09:45:50,192.168.139.190,GET,200,36383.0,184.6,Desktop,0
2026-01-01 09:46:00,192.168.149.97,GET,200,6977.0,168.5,Mobile,0
2026-01-01 09:46:10,192.168.97.236,GET,404,9437.0,111.6,Mobile,0
2026-01-01 09:46:20,192.168.146.152,GET,200,23978.0,15.6,Mobile,0
2026-01-01 09:46:30,192.168.140.207,GET,200,6374.0,184.9,Desktop,0
2026-01-01 09:46:40,192.168.190.128,GET,200,970.0,47.3,Mobile,0
2026-01-01 09:46:50,192.168.213.240,GET,200,518.0,141.3,Mobile,0
2026-01-01 09:47:00,192.168.6.230,GET,200,19669.0,28.1,Mobile,0
2026-01-01 09:47:10,192.168.7.122,GET,200,24031.0,6.3,Desktop,0
2026-01-01 09:47:20,192.168.18.86,GET,200,200.0,60.4,Mobile,0
2026-01-01 09:47:30,192.168.224.63,GET,200,29376.0,29.5,Desktop,0
2026-01-01 09:47:40,192.168.37.199,GET,200,10200.0,36.1,Desktop,0
2026-01-01 09:47:50,192.168.51.20,GET,200,433.0,170.9,Desktop,0
2026-01-01 09:48:00,192.168.205.189,GET,200,12220.0,178.3,Desktop,0
2026-01-01 09:48:10,192.168.164.157,GET,200,1721.0,521.6,Desktop,0
2026-01-01 09:48:20,192.168.43.108,GET,200,5997.0,126.3,Desktop,0
2026-01-01 09:48:30,192.168.128.21,GET,200,2817.0,57.9,Desktop,0
2026-01-01 09:48:40,192.168.66.108,GET,200,11512.0,29.0,Mobile,0
2026-01-01 09:48:50,192.168.157.19,GET,500,12290.0,140.9,Desktop,0
2026-01-01 09:49:00,192.168.162.136,GET,200,35438.0,174.1,Desktop,0
2026-01-01 09:49:10,192.168.251.224,GET,200,2192.0,14.6,Desktop,0
2026-01-01 09:49:20,192.168.205.146,POST,200,10402.0,45.8,Mobile,0
2026-01-01 09:49:30,192.168.4.146,POST,400,13013.0,113.9,Mobile,0
2026-01-01 09:49:40,192.168.248.111,GET,200,7303.0,5.2,Mobile,0
2026-01-01 09:49:50,192.168.206.239,POST,200,1519.0,53.7,Mobile,0
2026-01-01 09:50:00,192.168.254.48,GET,301,28177.0,224.6,Desktop,0
2026-01-01 09:50:10,192.168.8.19,GET,200,9791.0,138.8,Desktop,0
2026-01-01 09:50:20,192.168.118.152,GET,200,6024.0,45.0,Desktop,0
2026-01-01 09:50:30,192.168.127.49,POST,200,200.0,81.1,Desktop,0
2026-01-01 09:50:40,192.168.120.144,GET,200,34740.0,35.2,Desktop,0
2026-01-01 09:50:50,192.168.229.54,GET,400,25506.0,48.5,Mobile,0
2026-01-01 09:51:00,192.168.65.45,GET,200,2510.0,54.8,Desktop,0
2026-01-01 09:51:10,192.168.15.9,GET,200,4021.0,32.8,Mobile,0
2026-01-01 09:51:20,192.168.170.82,GET,200,7309.0,88.0,Mobile,0
2026-01-01 09:51:30,192.168.4.170,GET,301,11828.0,135.2,Mobile,0
2026-01-01 09:51:40,192.168.182.186,GET,200,9519.0,21.3,Desktop,0
2026-01-01 09:51:50,192.168.246.249,GET,200,21908.0,76.2,Mobile,0
2026-01-01 09:52:00,192.168.128.197,GET,200,45554.0,12.1,Desktop,0
2026-01-01 09:52:10,192.168.135.50,GET,200,7999.0,272.0,Desktop,0
2026-01-01 09:52:20,192.168.194.195,GET,200,1589.0,126.5,Mobile,0
2026-01-01 09:52:30,192.168.129.146,GET,200,33647.0,65.5,Desktop,0
2026-01-01 09:52:40,192.168.135.238,GET,200,27844.0,264.0,Desktop,0
2026-01-01 09:52:50,192.168.246.184,PUT,301,31849.0,145.0,Mobile,0
2026-01-01 09:53:00,192.168.134.162,POST,400,8791.0,93.8,Desktop,0
2026-01-01 09:53:10,192.168.228.43,GET,200,6150.0,248.7,Tablet,0
2026-01-01 09:53:20,192.168.197.233,GET,200,44498.0,162.2,Desktop,0
2026-01-01 09:53:30,192.168.149.114,GET,200,18277.0,7.7,Mobile,0
2026-01-01 09:53:40,192.168.87.252,GET,200,6816.0,105.5,Mobile,0
2026-01-01 09:53:50,192.168.227.129,GET,400,1846.0,105.2,Mobile,0
2026-01-01 09:54:00,192.168.43.187,GET,200,4705.0,18.8,Mobile,0
2026-01-01 09:54:10,192.168.163.61,GET,200,1173.0,275.0,Desktop,0
2026-01-01 09:54:20,192.168.147.54,GET,200,23355.0,28.1,Desktop,0
2026-01-01 09:54:30,192.168.186.63,GET,200,1699.0,176.1,Desktop,0
2026-01-01 09:54:40,192.168.222.170,POST,200,630.0,140.7,Desktop,0
2026-01-01 09:54:50,192.168.6.234,GET,200,2020.0,163.0,Desktop,0
2026-01-01 09:55:00,192.168.182.95,PUT,404,35830.0,185.2,Mobile,0
2026-01-01 09:55:10,192.168.124.172,GET,200,1941.0,63.4,Mobile,0
2026-01-01 09:55:20,192.168.187.14,GET,200,6262.0,62.4,Mobile,0
2026-01-01 09:55:30,192.168.16.121,PUT,200,6970.0,275.3,Desktop,0
2026-01-01 09:55:40,192.168.60.157,GET,200,715.0,45.1,Desktop,0
2026-01-01 09:55:50,192.168.103.106,GET,200,13096.0,82.5,Mobile,0
2026-01-01 09:56:00,192.168.232.83,GET,200,54465.0,64.6,Mobile,0
2026-01-01 09:56:10,192.168.61.213,DELETE,200,12047.0,146.2,Mobile,0
2026-01-01 09:56:20,192.168.97.94,POST,200,1564.0,181.3,Mobile,0
2026-01-01 09:56:30,192.168.14.159,GET,200,200.0,22.9,Desktop,0
2026-01-01 09:56:40,192.168.218.183,GET,200,7633.0,699.2,Bot,1
2026-01-01 09:56:50,192.168.18.4,POST,200,9650.0,21.6,Desktop,0
2026-01-01 09:57:00,192.168.164.77,GET,200,14145.0,70.8,Desktop,0
2026-01-01 09:57:10,192.168.53.229,GET,404,17993.0,473.5,Desktop,0
2026-01-01 09:57:20,192.168.10.101,GET,200,9181.0,17.5,Desktop,0
2026-01-01 09:57:30,192.168.222.127,GET,200,8265.0,203.0,Desktop,0
2026-01-01 09:57:40,192.168.186.60,GET,200,4329.0,97.8,Mobile,0
2026-01-01 09:57:50,192.168.233.4,GET,200,6199.0,274.9,Mobile,0
2026-01-01 09:58:00,192.168.138.234,GET,200,859.0,53.2,Mobile,0
2026-01-01 09:58:10,192.168.108.168,PUT,200,2072.0,11.5,Desktop,0
2026-01-01 09:58:20,192.168.232.28,GET,200,20813.0,116.8,Mobile,0
2026-01-01 09:58:30,192.168.194.91,GET,200,1975.0,6.1,Mobile,0
2026-01-01 09:58:40,192.168.252.221,GET,200,8190.0,103.9,Desktop,0
2026-01-01 09:58:50,192.168.6.23,GET,200,9840.0,186.7,Mobile,0
2026-01-01 09:59:00,192.168.204.105,GET,200,200.0,91.6,Desktop,0
2026-01-01 09:59:10,192.168.200.202,DELETE,200,21222.0,120.6,Desktop,0
2026-01-01 09:59:20,192.168.81.65,POST,200,10917.0,231.1,Mobile,0
2026-01-01 09:59:30,192.168.67.108,POST,200,789.0,770.6,Desktop,0
2026-01-01 09:59:40,192.168.125.46,POST,200,8859.0,150.9,Mobile,0
2026-01-01 09:59:50,192.168.156.234,GET,200,844.0,103.7,Mobile,0
2026-01-01 10:00:00,192.168.228.59,GET,200,22754.0,275.9,Desktop,0
2026-01-01 10:00:10,192.168.253.48,GET,200,29565.0,150.9,Desktop,0
2026-01-01 10:00:20,192.168.154.186,GET,200,14209.0,302.8,Mobile,0
2026-01-01 10:00:30,192.168.89.98,GET,200,38727.0,90.2,Mobile,0
2026-01-01 10:00:40,192.168.195.57,GET,200,18655.0,96.9,Desktop,0
2026-01-01 10:00:50,192.168.28.247,GET,200,22819.0,96.3,Bot,1
2026-01-01 10:01:00,192.168.29.13,POST,400,7249.0,21.6,Tablet,0
2026-01-01 10:01:10,192.168.128.234,GET,200,417.0,107.0,Mobile,0
2026-01-01 10:01:20,192.168.103.181,GET,200,3843.0,52.8,Desktop,0
2026-01-01 10:01:30,192.168.148.119,PUT,404,14189.0,246.7,Mobile,0
2026-01-01 10:01:40,192.168.150.13,GET,200,1568.0,110.1,Desktop,0
2026-01-01 10:01:50,192.168.72.127,PUT,400,12552.0,10.8,Desktop,0
2026-01-01 10:02:00,192.168.185.106,GET,200,39203.0,20.5,Desktop,0
2026-01-01 10:02:10,192.168.211.69,GET,200,14194.0,46.3,Desktop,0
2026-01-01 10:02:20,192.168.69.98,POST,200,35520.0,131.1,Desktop,0
2026-01-01 10:02:30,192.168.126.49,GET,200,4647.0,60.4,Mobile,0
2026-01-01 10:02:40,192.168.126.98,GET,301,514.0,7.9,Mobile,0
2026-01-01 10:02:50,192.168.11.246,GET,200,32710.0,145.5,Desktop,0
2026-01-01 10:03:00,192.168.230.135,POST,200,53156.0,13.4,Desktop,0
2026-01-01 10:03:10,192.168.144.18,GET,200,15891.0,465.5,Tablet,0
2026-01-01 10:03:20,192.168.198.242,GET,200,18873.0,323.7,Desktop,0
2026-01-01 10:03:30,192.168.245.115,GET,200,17276.0,55.4,Mobile,0
2026-01-01 10:03:40,192.168.124.193,GET,200,42924.0,15.1,Mobile,0
2026-01-01 10:03:50,192.168.215.50,GET,200,200.0,132.0,Mobile,0
2026-01-01 10:04:00,192.168.102.136,GET,200,1548.0,48.8,Desktop,0
2026-01-01 10:04:10,192.168.204.69,POST,200,8015.0,319.5,Mobile,0
2026-01-01 10:04:20,192.168.55.43,POST,200,19520.0,352.0,Desktop,0
2026-01-01 10:04:30,192.168.91.237,POST,200,9720.0,75.3,Mobile,0
2026-01-01 10:04:40,192.168.253.121,GET,404,42165.0,73.6,Desktop,0
2026-01-01 10:04:50,192.168.252.242,GET,200,1575.0,22.2,Mobile,0
2026-01-01 10:05:00,192.168.21.175,GET,200,20943.0,528.7,Desktop,0
2026-01-01 10:05:10,192.168.191.171,DELETE,301,510.0,23.6,Mobile,0
2026-01-01 10:05:20,192.168.165.77,GET,200,9595.0,256.0,Bot,1
2026-01-01 10:05:30,192.168.190.211,GET,200,26684.0,43.7,Mobile,0
2026-01-01 10:05:40,192.168.59.187,GET,200,28500.0,39.4,Desktop,0
2026-01-01 10:05:50,192.168.141.250,GET,200,9415.0,26.0,Desktop,0
2026-01-01 10:06:00,192.168.214.174,GET,301,31482.0,388.6,Mobile,0
2026-01-01 10:06:10,192.168.32.67,GET,200,1234.0,83.3,Desktop,0
2026-01-01 10:06:20,192.168.201.230,GET,200,12774.0,44.0,Desktop,0
2026-01-01 10:06:30,192.168.112.151,GET,200,23378.0,88.6,Desktop,0
2026-01-01 10:06:40,192.168.113.154,GET,400,2131.0,411.7,Mobile,0
2026-01-01 10:06:50,192.168.71.10,GET,200,27474.0,29.4,Mobile,0
2026-01-01 10:07:00,192.168.190.133,GET,200,84162.0,36.6,Desktop,0
2026-01-01 10:07:10,192.168.118.208,PUT,200,3007.0,169.8,Mobile,0
2026-01-01 10:07:20,192.168.201.50,GET,200,61644.0,30.4,Mobile,0
2026-01-01 10:07:30,192.168.126.116,GET,200,4077.0,75.4,Desktop,0
2026-01-01 10:07:40,192.168.25.117,POST,200,1281.0,237.0,Mobile,0
2026-01-01 10:07:50,192.168.39.166,POST,200,3868.0,304.7,Desktop,0
2026-01-01 10:08:00,192.168.122.15,GET,200,15153.0,45.4,Mobile,0
2026-01-01 10:08:10,192.168.160.189,POST,404,42376.0,624.2,Mobile,0
2026-01-01 10:08:20,192.168.64.52,GET,200,9676.0,35.5,Mobile,0
2026-01-01 10:08:30,192.168.99.24,POST,404,7168.0,5.0,Desktop,0
2026-01-01 10:08:40,192.168.228.168,PUT,200,5783.0,55.3,Desktop,0
2026-01-01 10:08:50,192.168.185.123,GET,200,5557.0,231.5,Mobile,0
2026-01-01 10:09:00,192.168.169.114,POST,200,16338.0,57.6,Desktop,0
2026-01-01 10:09:10,192.168.90.101,POST,200,200.0,229.1,Desktop,0
2026-01-01 10:09:20,192.168.41.23,GET,200,28312.0,117.5,Mobile,0
2026-01-01 10:09:30,192.168.19.174,PUT,200,6382.0,34.7,Mobile,0
2026-01-01 10:09:40,192.168.139.51,GET,200,25680.0,27.7,Mobile,0
2026-01-01 10:09:50,192.168.47.18,GET,200,19596.0,62.7,Desktop,0
2026-01-01 10:10:00,192.168.92.207,GET,200,9700.0,155.9,Mobile,0
2026-01-01 10:10:10,192.168.234.168,GET,301,14749.0,98.7,Desktop,0
2026-01-01 10:10:20,192.168.32.207,POST,200,12674.0,36.7,Mobile,0
2026-01-01 10:10:30,192.168.190.171,GET,200,16256.0,142.6,Mobile,0
2026-01-01 10:10:40,192.168.165.195,POST,404,31636.0,7.4,Desktop,0
2026-01-01 10:10:50,192.168.168.179,GET,200,17225.0,96.8,Desktop,0
2026-01-01 10:11:00,192.168.204.144,GET,200,16689.0,349.8,Tablet,0
2026-01-01 10:11:10,192.168.197.175,GET,400,8560.0,50.8,Mobile,0
2026-01-01 10:11:20,192.168.133.108,GET,301,6986.0,30.2,Desktop,0
2026-01-01 10:11:30,192.168.89.56,PUT,200,13999.0,201.1,Desktop,0
2026-01-01 10:11:40,192.168.120.116,GET,200,200.0,20.2,Desktop,0
2026-01-01 10:11:50,192.168.139.40,GET,200,2497.0,19.7,Desktop,0
2026-01-01 10:12:00,192.168.10.123,GET,200,6607.0,151.9,Mobile,0
2026-01-01 10:12:10,192.168.101.136,GET,404,2729.0,54.3,Desktop,0
2026-01-01 10:12:20,192.168.212.125,GET,200,23322.0,66.5,Mobile,0
2026-01-01 10:12:30,192.168.101.227,GET,200,6982.0,140.6,Mobile,0
2026-01-01 10:12:40,192.168.157.161,GET,200,28994.0,146.0,Desktop,0
2026-01-01 10:12:50,192.168.91.46,GET,200,65958.0,48.7,Desktop,0
2026-01-01 10:13:00,192.168.71.23,GET,200,30569.0,258.6,Mobile,0
2026-01-01 10:13:10,192.168.178.120,GET,200,7297.0,51.8,Desktop,0
2026-01-01 10:13:20,192.168.91.5,GET,200,33180.0,47.9,Tablet,0
2026-01-01 10:13:30,192.168.170.139,GET,200,6701.0,36.7,Mobile,0
2026-01-01 10:13:40,192.168.245.73,GET,200,12684.0,29.5,Desktop,0
2026-01-01 10:13:50,192.168.109.129,GET,400,44933.0,17.5,Desktop,0
2026-01-01 10:14:00,192.168.190.172,GET,200,38827.0,147.3,Mobile,0
2026-01-01 10:14:10,192.168.221.197,GET,200,7656.0,22.1,Desktop,0
